3000;20170206;;000007;18107;;0005746415;000030;0000000001;000027300830;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000030;
3000;20170206;;000007;18107;;0005746415;000030;0000000001;000027300831;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000030;
3000;20170206;;000007;18107;;0005746415;000030;0000000001;000027300828;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000030;
3000;20170206;;000007;18107;;0005746415;000040;0000000001;000027300992;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000040;
3000;20170206;;000007;18107;;0005746415;000040;0000000001;000027300993;6259;000000006259566500;SPIKE + / 3LRV;X;1.000;ST;15;;000040;
3000;20170206;;000007;18107;;0005746415;000040;0000000001;000027300995;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000040;
3000;20170206;;000007;18107;;0005746415;000040;0000000001;000027300996;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000040;
3000;20170206;;000007;18107;;0005746415;000040;0000000001;000027300997;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000040;
3000;20170206;;000007;18107;;0005746415;000040;0000000001;000027300994;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000040;
3000;20170206;;000007;18107;;0005746415;000050;0000000001;000027301130;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000050;
3000;20170206;;000007;18107;;0005746415;000050;0000000001;000027301131;6259;000000006259566500;SPIKE + / 3LRV;X;1.000;ST;15;;000050;
3000;20170206;;000007;18107;;0005746415;000050;0000000001;000027301133;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000050;
3000;20170206;;000007;18107;;0005746415;000050;0000000001;000027301134;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000050;
3000;20170206;;000007;18107;;0005746415;000050;0000000001;000027301135;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000050;
3000;20170206;;000007;18107;;0005746415;000050;0000000001;000027301132;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000050;
3000;20170206;;000007;18107;;0005746415;000060;0000000001;000027301216;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000060;
3000;20170206;;000007;18107;;0005746415;000060;0000000001;000027301217;6259;000000006259566500;SPIKE + / 3LRV;X;1.000;ST;15;;000060;
3000;20170206;;000007;18107;;0005746415;000060;0000000001;000027301219;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000060;
3000;20170206;;000007;18107;;0005746415;000060;0000000001;000027301220;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000060;
3000;20170206;;000007;18107;;0005746415;000060;0000000001;000027301221;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000060;
3000;20170206;;000007;18107;;0005746415;000060;0000000001;000027301218;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000060;
3000;20170206;;000008;18108;;0005745425;000010;0000000001;000027299323;6234;000000006234720900;GIPSY N / CANARFL;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005745425;000020;0000000001;000027301126;6234;000000006234528000;GIPSY N / 2,5AEL;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005745425;000030;0000000001;000027301252;6234;000000006234645500;GIPSY N / 2KOR;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005745425;000040;0000000001;000027299427;6234;000000006234720900;GIPSY N / CANARFL;X;1.000;ST;15;;000020;
3000;20170206;;000008;18108;;0005745425;000050;0000000001;000027301164;6234;000000006234528000;GIPSY N / 2,5AEL;X;1.000;ST;15;;000020;
3000;20170206;;000008;18108;;0005745425;000060;0000000001;000027301282;6234;000000006234645500;GIPSY N / 2KOR;X;1.000;ST;15;;000020;
3000;20170206;;000008;18108;;0005757352;000010;0000000001;000027302296;6259;000000006259649700;SPIKE + / AHOL3RV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005757352;000010;0000000001;000027302295;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005757352;000010;0000000001;000027302297;6259;000000006259566600;SPIKE + / 3RRV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005757352;000010;0000000001;000027302298;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005757352;000010;0000000001;000027302299;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005757352;000010;0000000001;000027302294;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005745040;000010;0000000001;000027301392;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005745040;000010;0000000001;000027301393;6259;000000006259566500;SPIKE + / 3LRV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005745040;000010;0000000001;000027301395;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005745040;000010;0000000001;000027301396;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005745040;000010;0000000001;000027301397;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005745040;000010;0000000001;000027301394;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005745040;000020;0000000001;000027301508;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000020;
3000;20170206;;000008;18108;;0005745040;000020;0000000001;000027301509;6259;000000006259566500;SPIKE + / 3LRV;X;1.000;ST;15;;000020;
3000;20170206;;000008;18108;;0005745040;000020;0000000001;000027301511;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000020;
3000;20170206;;000008;18108;;0005745040;000020;0000000001;000027301512;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000020;
3000;20170206;;000008;18108;;0005745040;000020;0000000001;000027301513;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000020;
3000;20170206;;000008;18108;;0005745040;000020;0000000001;000027301510;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000020;
3000;20170206;;000008;18108;;0005755649;000010;0000000001;000027300173;6619;000000006619745200;SPLIFF-S / AHOL1,5XLKV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005755649;000020;0000000001;000027300682;6619;000000006619745600;SPLIFF-S / XLSELKV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005755649;000030;0000000001;000027299694;6619;000000006619708700;SPLIFF-S / 2,5RKV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005755649;000040;0000000001;000027299488;6619;000000006619536800;SPLIFF-S / XXL-HO;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005755655;000010;0000000001;000027299505;6619;000000006619708600;SPLIFF-S-S / 2,5LKV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005755655;000020;0000000001;000027301050;6619;000000006619745700;SPLIFF-S / XLSERKV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005755655;000030;0000000001;000027300495;6619;000000006619745300;SPLIFF-S / 1,5XLKVAHOR;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005758534;000010;0000000001;000027302164;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005758534;000010;0000000001;000027302165;6259;000000006259566500;SPIKE + / 3LRV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005758534;000010;0000000001;000027302167;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005758534;000010;0000000001;000027302168;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005758534;000010;0000000001;000027302169;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005758534;000010;0000000001;000027302166;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005757354;000010;0000000001;000027302070;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005757354;000010;0000000001;000027302071;6259;000000006259566500;SPIKE + / 3LRV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005757354;000010;0000000001;000027302073;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005757354;000010;0000000001;000027302074;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005757354;000010;0000000001;000027302075;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
